model,task,start_time,window_name,elapsed_time,gpu0_energy,num_in_tokens,num_out_tokens,first_token_time,finished_time,mns,max_tokens,n_samples,energy_per_token,time_per_token_ms,token_per_second,decode_token_per_second,decode_time_per_token_ms,PD_ratio
CodeLlama-7b-Instruct-hf,humaneval,1751907040.5138235,batch_0_mns8_max-toks512_n128,110.96607279777528,32106.04000000004,17024,65536,0.1864392757415771,110.96552968025208,8,512,128,0.4898992919921881,1.6931996105995495,590.5949300326497,605.7247262472499,1.6509149398530767,3.8496240601503757
CodeLlama-7b-Instruct-hf,humaneval,1751907160.365884,batch_0_mns1_max-toks512_n128,775.5337982177734,228771.6200000001,17024,65536,0.1285862922668457,775.533153295517,1,512,128,3.490777893066408,11.83369679711177,84.50437640578134,86.168061522364,11.605227996691799,3.8496240601503757
CodeLlama-7b-Instruct-hf,humaneval,1751907944.8320448,batch_0_mns128_max-toks256_n128,11.397430896759031,2901.0750000001863,17024,32768,1.192913293838501,11.39685082435608,128,256,128,0.08853378295899006,0.34780428541125735,2875.033882356584,3198.5833402510316,0.31263840695222217,1.9248120300751879
CodeLlama-7b-Instruct-hf,humaneval,1751907964.9880784,batch_0_mns64_max-toks256_n128,14.058587074279783,3715.930999999866,17024,32768,0.6831369400024414,14.05797553062439,64,256,128,0.11340121459960528,0.42901536653516814,2330.817444659793,2571.6352488625057,0.38885763462852024,1.9248120300751879
CodeLlama-7b-Instruct-hf,humaneval,1751907987.8422797,batch_0_mns32_max-toks256_n128,20.81002616882324,5530.373999999836,17024,32768,0.4058020114898681,20.80967664718628,32,256,128,0.16877362060546375,0.6350609328364953,1574.625602782361,1701.1679472327355,0.5878314375877379,1.9248120300751879
CodeLlama-7b-Instruct-hf,humaneval,1751908017.8868413,batch_0_mns16_max-toks256_n128,31.479198932647705,8733.558000000194,17024,32768,0.266207218170166,31.478566646575928,16,256,128,0.26652703857422466,0.9606496168999001,1040.9413552774895,1112.112785399827,0.8991893746104894,1.9248120300751879
CodeLlama-7b-Instruct-hf,humaneval,1751908058.3655884,batch_0_mns8_max-toks256_n128,54.92042946815491,15257.750999999698,17024,32768,0.1909883022308349,54.91986966133118,8,256,128,0.46562960815428767,1.6760214130044915,596.645006554441,629.3307869467784,1.5889894801611992,1.9248120300751879
CodeLlama-7b-Instruct-hf,humaneval,1751908122.0987513,batch_0_mns1_max-toks256_n128,386.2829077243805,113148.5120000001,17024,32768,0.1391489505767822,386.2822368144989,1,256,128,3.453018554687503,11.788398340286221,84.82901869264309,88.58207405580252,11.288965749097805,1.9248120300751879
CodeLlama-7b-Instruct-hf,humaneval,1751908517.4739356,batch_0_mns128_max-toks128_n128,6.138458728790283,1553.87099999981,17024,16384,1.1809823513031006,6.137895584106445,128,128,128,0.09484075927733215,0.3746274160221219,2669.073903381741,3279.087737829978,0.3049628677095954,0.9624060150375939
CodeLlama-7b-Instruct-hf,humaneval,1751908532.4043,batch_0_mns64_max-toks128_n128,8.04504680633545,1959.9539999999104,17024,16384,0.6734082698822021,8.044628381729126,64,128,128,0.11962609863280703,0.49100515025202185,2036.5325888592283,2426.9096989885606,0.4120466453353251,0.9624060150375939
CodeLlama-7b-Instruct-hf,humaneval,1751908549.1738434,batch_0_mns32_max-toks128_n128,11.655789852142334,2877.6340000000782,17024,16384,0.4073290824890136,11.65543532371521,32,128,128,0.17563684082031727,0.7113913161447272,1405.6533454906637,1621.307827126777,0.616786018835278,0.9624060150375939
CodeLlama-7b-Instruct-hf,humaneval,1751908569.766887,batch_0_mns16_max-toks128_n128,16.86221432685852,4396.771999999881,17024,16384,0.2564620971679687,16.86168146133423,16,128,128,0.2683576660156177,1.029155362630263,971.6398856289704,1097.5983753202863,0.9110800657920012,0.9624060150375939
CodeLlama-7b-Instruct-hf,humaneval,1751908595.4332235,batch_0_mns8_max-toks128_n128,28.63409972190857,7582.815999999642,17024,16384,0.1861777305603027,28.633562564849854,8,128,128,0.46281835937497817,1.7476539651397616,572.1849179516634,633.632343373451,1.5782022658060855,0.9624060150375939
CodeLlama-7b-Instruct-hf,humaneval,1751908632.7972963,batch_0_mns1_max-toks128_n128,194.15845465660092,55860.51599999983,17024,16384,0.135789155960083,194.1578321456909,1,128,128,3.4094553222656145,11.850453622173516,84.38468481312144,91.95743389141349,10.874596622398517,0.9624060150375939
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751906984.456708,batch_0_mns128_max-toks512_n128,82.10484623908997,22420.35099999979,17152,65536,10.19435691833496,82.10402297973633,128,512,128,0.34210740661620775,1.2528079678304493,798.1989249350598,909.5752319004421,1.0994142814450067,3.8208955223880596
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751907075.721597,batch_0_mns64_max-toks512_n128,118.44572234153748,32138.549999999814,17152,65536,5.3514134883880615,118.44507026672365,64,512,128,0.49039535522460653,1.8073283426929267,553.2998465831241,607.0748310462844,1.6472433855913857,3.8208955223880596
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751907203.2681932,batch_0_mns32_max-toks512_n128,170.54239702224731,45334.97399999946,17152,65536,2.662961721420288,170.5416350364685,32,512,128,0.6917568054199137,2.6022588353953324,384.27981044180353,409.07983582602935,2.444510612410809,3.8208955223880596
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751907382.5447109,batch_0_mns16_max-toks512_n128,288.531192779541,67752.3339999998,17152,65536,9.919960021972656,288.53064012527466,16,512,128,1.0338185729980438,4.402628175739665,227.13662037253042,312.7003251341613,3.1979499847688317,3.8208955223880596
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751907680.0447035,batch_0_mns8_max-toks512_n128,550.3514747619629,127889.91500000004,17152,65536,8.407283306121826,550.3509199619293,8,512,128,1.9514452362060553,8.3976885980519,119.08026598519704,157.2931791320935,6.357554761864201,3.8208955223880596
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751908239.285741,batch_0_mns1_max-toks512_n128,3953.937167406082,584706.4369999999,17152,65536,6.923378944396973,3953.936502456665,1,512,128,8.921912185668944,60.332283057505265,16.574871381427098,21.321200815390178,46.90167353417425,3.8208955223880596
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751912202.1938844,batch_0_mns128_max-toks256_n128,35.951552391052246,10421.66299999971,17152,32768,9.966852188110352,35.95082211494446,128,256,128,0.318043914794913,1.0971320225507952,911.4488198889409,1256.1237861156703,0.7960998836685629,1.9104477611940298
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751912246.9447904,batch_0_mns64_max-toks256_n128,54.704702377319336,15896.688999999316,17152,32768,5.311200857162476,54.7040765285492,64,256,128,0.48512844848630726,1.669435929215979,598.9978662891998,740.43322397191,1.3505606820770337,1.9104477611940298
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751912310.4531815,batch_0_mns32_max-toks256_n128,82.15244770050049,22461.118999999948,17152,32768,2.6484568119049072,82.15192413330078,32,256,128,0.6854589538574203,2.5070777628570795,398.8682129041466,456.1295311931346,2.1923596952475752,1.9104477611940298
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751912402.4734263,batch_0_mns16_max-toks256_n128,139.95950388908386,33312.31300000008,17152,32768,1.3449442386627195,139.958993434906,16,256,128,1.0166111145019556,4.271209516446106,234.124865332248,252.6316767545783,3.9583318008511674,1.9104477611940298
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751912551.3582149,batch_0_mns8_max-toks256_n128,269.4496307373047,64521.683000000194,17152,32768,0.7161495685577393,269.4490964412689,8,256,128,1.9690455017089903,8.222933851357084,121.61085509872753,126.51592472104633,7.904143310060688,1.9104477611940298
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751912830.9441826,batch_0_mns1_max-toks256_n128,2004.4169473648071,297475.4439999992,17152,32768,0.2464320659637451,2004.4162135124209,1,256,128,9.078230102539038,61.169928390881985,16.347896101696733,16.544394577478574,60.44343268754435,1.9104477611940298
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751914844.880591,batch_0_mns128_max-toks128_n128,23.03827977180481,6682.489999999292,17152,16384,9.967797994613647,23.03749942779541,128,128,128,0.4078668212890193,1.4060973771847785,711.164208538322,1243.7185007493583,0.8040404636559524,0.9552238805970149
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751914876.9869368,batch_0_mns64_max-toks128_n128,32.91376829147339,9284.160999999382,17152,16384,5.31584095954895,32.91315722465515,64,128,128,0.5666602172851185,2.0088596938876435,497.78560312233907,729.5546623566449,1.3706992108990828,0.9552238805970149
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751914918.7320535,batch_0_mns32_max-toks128_n128,48.33195161819458,12483.28299999982,17152,16384,2.662031888961792,48.33143138885498,32,128,128,0.7619191284179577,2.9499164666049182,338.9890010945107,431.37872560663305,2.318148625882592,0.9552238805970149
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751914975.8729887,batch_0_mns16_max-toks128_n128,78.64750361442566,17873.631000000052,17152,16384,1.3470773696899414,78.64697051048279,16,128,128,1.090919860839847,4.800230133696459,208.32193327233364,239.51360118813315,4.175128239228969,0.9552238805970149
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751915063.290013,batch_0_mns8_max-toks128_n128,142.04067206382751,32679.697000000622,17152,16384,0.7223868370056152,142.04010581970215,8,128,128,1.9946104125976942,8.669440052472055,115.34724358835525,124.58377298733777,8.026727526558666,0.9552238805970149
Codestral-22B-v0.1_4bits64gs_HQQ,humaneval,1751915215.126135,batch_0_mns1_max-toks128_n128,1008.7519240379332,148292.3289999999,17152,16384,0.2420947551727295,1008.7512650489808,1,128,128,9.0510454711914,61.56929107964971,16.241852540331703,16.625692295910454,60.147871270658456,0.9552238805970149
CodeLlama-7B-Instruct-AWQ,humaneval,1751907028.07766,batch_0_mns128_max-toks512_n128,21.08905291557312,5917.706000030041,17024,65536,1.4765357971191406,21.088561534881592,128,512,128,0.09029702758834901,0.32178591209230945,3107.5838380397454,3335.0130228034695,0.2998489040859525,3.8496240601503757
CodeLlama-7B-Instruct-AWQ,humaneval,1751918187.1845996,batch_0_mns64_max-toks512_n128,27.153990030288696,4250.761000037193,17024,65536,0.986198663711548,27.1537082195282,64,512,128,0.06486146545466909,0.4143327059864532,2413.494294094474,2597.452860579257,0.3849925498848092,3.8496240601503757
CodeLlama-7B-Instruct-AWQ,humaneval,1751918223.661179,batch_0_mns32_max-toks512_n128,33.77491903305054,5080.912000000477,17024,65536,0.4914076328277588,33.77452993392944,32,512,128,0.07752856445313228,0.5153584279469214,1940.3747477786571,2056.25473189767,0.4863210693147551,3.8496240601503757
CodeLlama-7B-Instruct-AWQ,humaneval,1751918266.1439862,batch_0_mns16_max-toks512_n128,57.7222216129303,7262.510999977589,17024,65536,0.3308625221252441,57.72185158729553,16,512,128,0.11081712341274397,0.8807655576674733,1135.3686356610942,1187.6099547796946,0.8420272969044817,3.8496240601503757
CodeLlama-7B-Instruct-AWQ,humaneval,1751918332.643675,batch_0_mns8_max-toks512_n128,108.54518961906432,12037.89200001955,17024,65536,0.2269079685211181,108.5448489189148,8,512,128,0.18368365478545456,1.656262953474652,603.7669677486067,623.4400290350974,1.6040035182657537,3.8496240601503757
CodeLlama-7B-Instruct-AWQ,humaneval,1751918450.256091,batch_0_mns1_max-toks512_n128,822.3848016262054,80826.79699999094,17024,65536,0.1562976837158203,822.3843679428101,1,512,128,1.2333190460203696,12.548589598736726,79.6901886688657,81.51761774586113,12.267286847336418,3.8496240601503757
CodeLlama-7B-Instruct-AWQ,humaneval,1751919282.106953,batch_0_mns128_max-toks256_n128,11.293416976928713,1878.9729999899864,17024,32768,1.732048511505127,11.293018341064451,128,256,128,0.057341705321960035,0.3446355694904923,2901.513338871809,3413.7372822765687,0.292934082886752,1.9248120300751879
CodeLlama-7B-Instruct-AWQ,humaneval,1751919302.584829,batch_0_mns64_max-toks256_n128,12.876454830169678,2031.2009999752045,17024,32768,0.9248394966125488,12.87602186203003,64,256,128,0.061987335204321425,0.3929450031137094,2544.7998251214462,2960.0674288345967,0.33783014206325307,1.9248120300751879
CodeLlama-7B-Instruct-AWQ,humaneval,1751919324.90451,batch_0_mns32_max-toks256_n128,16.551704168319702,2458.091000020504,17024,32768,0.4942288398742676,16.551318883895874,32,256,128,0.07501498413148511,0.5051061671110801,1979.735721879238,2239.483564951683,0.4465315198781443,1.9248120300751879
CodeLlama-7B-Instruct-AWQ,humaneval,1751919350.3040545,batch_0_mns16_max-toks256_n128,29.651885509490967,3582.2599999904637,17024,32768,0.3289868831634521,29.651524782180783,16,256,128,0.10932189941377148,0.9048927240655756,1105.0899272328443,1207.9945056763142,0.8278183346869898,1.9248120300751879
CodeLlama-7B-Instruct-AWQ,humaneval,1751919388.7727392,batch_0_mns8_max-toks256_n128,54.49082040786743,5998.493000030518,17024,32768,0.2259802818298339,54.490474224090576,8,256,128,0.18305947876069695,1.662917304201983,601.3489933667603,641.5707677923778,1.5586745066970003,1.9248120300751879
CodeLlama-7B-Instruct-AWQ,humaneval,1751919453.0051978,batch_0_mns1_max-toks256_n128,405.3032977581024,39990.22500002384,17024,32768,0.0730128288269043,405.30285835266113,1,256,128,1.2204048156745557,12.368861644063145,80.84809618192882,82.43305700179832,12.131055627091257,1.9248120300751879
CodeLlama-7B-Instruct-AWQ,humaneval,1751919867.1866982,batch_0_mns128_max-toks128_n128,6.069770574569702,1055.0189999938011,17024,16384,1.7811989784240725,6.0693066120147705,128,128,128,0.0643932495113404,0.37044107739347965,2699.2783003435834,3790.5394921260363,0.26381468972352545,0.9624060150375939
CodeLlama-7B-Instruct-AWQ,humaneval,1751919882.1227553,batch_0_mns64_max-toks128_n128,7.033433198928833,1131.2689999938011,17024,16384,0.9580190181732178,7.033136606216431,64,128,128,0.0690471801754029,0.42926859168801457,2329.4455974210755,3176.6161266695526,0.31480039139901556,0.9624060150375939
CodeLlama-7B-Instruct-AWQ,humaneval,1751919897.902604,batch_0_mns32_max-toks128_n128,9.478351593017578,1370.7159999608994,17024,16384,0.5500833988189697,9.47815990447998,32,128,128,0.08366186523198849,0.5785009707324207,1728.5706105341787,2233.57513062541,0.44771272131777184,0.9624060150375939
CodeLlama-7B-Instruct-AWQ,humaneval,1751919916.087088,batch_0_mns16_max-toks128_n128,15.63787293434143,1909.1399999856949,17024,16384,0.3450994491577148,15.637526273727415,16,128,128,0.11652465820225189,0.954438859480433,1047.7128231436159,1262.3982577273994,0.7921430450959469,0.9624060150375939
CodeLlama-7B-Instruct-AWQ,humaneval,1751919940.4164033,batch_0_mns8_max-toks128_n128,28.284592390060425,3124.125,17024,16384,0.2276585102081298,28.28424596786499,8,128,128,0.19068145751953125,1.7263333720620722,579.255298222277,659.6852085081433,1.5158745218215026,0.9624060150375939
CodeLlama-7B-Instruct-AWQ,humaneval,1751919977.446381,batch_0_mns1_max-toks128_n128,203.45942378044128,20091.45100003481,17024,16384,0.1406974792480468,203.45904064178467,1,128,128,1.2262848510763433,12.418154336046427,80.52711295241075,87.65698120141118,11.40810448060355,0.9624060150375939
Codestral-22B-v0.1,humaneval,1751907189.867999,batch_0_mns128_max-toks512_n128,35.199000120162964,9748.524999999909,17152,65536,3.3797194957733154,35.19814586639404,128,512,128,0.14875068664550642,0.537081083166413,1861.8710695267494,2055.609011784648,0.48647383537777716,3.8208955223880596
Codestral-22B-v0.1,humaneval,1751907234.2212434,batch_0_mns64_max-toks512_n128,54.766592264175415,15568.216000000017,17152,65536,1.8887670040130613,54.76588439941406,64,512,128,0.23755212402343776,0.8356610778719187,1196.6419178296985,1282.785017746661,0.779553850540443,3.8208955223880596
Codestral-22B-v0.1,humaneval,1751907298.2168667,batch_0_mns32_max-toks512_n128,87.51710343360901,25497.98900000006,17152,65536,1.0182292461395264,87.51651382446289,32,512,128,0.3890684356689462,1.3353960239328444,748.8364837133349,783.8532890477231,1.2757489366599026,3.8208955223880596
